restaurant_name,address,item_price_clean,zip_code,CUISINE DESCRIPTION,BORO_FIXED,item_name_clean,Latitude,Longitude,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",18.0,10017,American,Manhattan,Bbq pulled pork benedict,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",12.5,10017,American,Manhattan,Johns huevos rancheros,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",15.0,10017,American,Manhattan,Chipotle benedict,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",13.0,10017,American,Manhattan,Chorizo and egg quesadillia,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",12.0,10017,American,Manhattan,Biscuits and gravy,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",5.0,10017,American,Manhattan,Side of warm buttermilk bisciuts,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",6.5,10017,American,Manhattan,Tater tots,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",12.0,10017,American,Manhattan,Hot honey chicken waffle sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",5.0,10017,American,Manhattan,Pecan caramel sticky bun served warm,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",13.0,10017,American,Manhattan,Apple spiced pancakes,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",12.0,10017,American,Manhattan,Lemon poppy pancakes,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",18.0,10017,American,Manhattan,Crab cake benedict,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",4.25,10017,American,Manhattan,Freshly baked cinnamon roll with icing,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",13.0,10017,American,Manhattan,Home made spice pumpkin pancakes,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",13.0,10017,American,Manhattan,Pesto bacon benedict,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",13.0,10017,American,Manhattan,Energy omelet,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",16.0,10017,American,Manhattan,Rueben benedict,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",10.0,10017,American,Manhattan,Lemon ricotta pancakes,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",11.0,10017,American,Manhattan,Apple walnut cinnamon waffle,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",12.0,10017,American,Manhattan,Sweet potato hash,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",8.0,10017,American,Manhattan,Brunch coffee cake with vanilla ice cream,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",16.0,10017,American,Manhattan,Apple spice pancakes,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",8.5,10017,American,Manhattan,Farm fresh eggs platter,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",26.0,10017,American,Manhattan,John s steak and eggs,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",14.0,10017,American,Manhattan,Eggs and corned beef hash platter,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",12.0,10017,American,Manhattan,Western omelet platter,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",12.0,10017,American,Manhattan,Athenian omelet platter,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",12.0,10017,American,Manhattan,Greek omelet platter,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",11.0,10017,American,Manhattan,Cheese omelet,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",12.5,10017,American,Manhattan,John s omelet platter,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",15.5,10017,American,Manhattan,Leo omelet platter,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",14.0,10017,American,Manhattan,California omelet platter,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",15.5,10017,American,Manhattan,Roma omelet platter,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",14.0,10017,American,Manhattan,St omelet,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",16.0,10017,American,Manhattan,Special omelet,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",11.0,10017,American,Manhattan,Goat cheese and fresh basil omelet platter,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",14.0,10017,American,Manhattan,Classic benedict,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",15.0,10017,American,Manhattan,California benedict,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",14.0,10017,American,Manhattan,Athenian benedict,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",19.5,10017,American,Manhattan,Bagel lox benedict,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",18.0,10017,American,Manhattan,Crabcake benedict,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",12.5,10017,American,Manhattan,John s famous huevos rancheros,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",14.5,10017,American,Manhattan,Truffle mushroom spinach swiss omelet,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",3.75,10017,American,Manhattan,Eggs sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",4.75,10017,American,Manhattan,Eggs and cheese sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",5.75,10017,American,Manhattan,Eggs and meat sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",6.75,10017,American,Manhattan,Eggs meat and cheese sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",7.0,10017,American,Manhattan,Western sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",4.25,10017,American,Manhattan,Bagel with cream cheese,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",13.0,10017,American,Manhattan,Bagel with lox and cream cheese,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",15.0,10017,American,Manhattan,John s wrap,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",18.0,10017,American,Manhattan,Bagel all the way,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",15.0,10017,American,Manhattan,Breakfast burrito wrap,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",4.0,10017,American,Manhattan,Fresh blueberry baked muffin,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",4.0,10017,American,Manhattan,Fresh corn baked muffin,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",3.25,10017,American,Manhattan,Bagel butter,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",3.5,10017,American,Manhattan,Fresh baked bran muffin,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",3.75,10017,American,Manhattan,Oven baked honey pecan danish,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",11.5,10017,American,Manhattan,Buttermilk pancakes,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",11.5,10017,American,Manhattan,Freshly dipped french toast,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",11.5,10017,American,Manhattan,Golden malted waffle,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",14.0,10017,American,Manhattan,Banana nut pancakes pieces,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",14.0,10017,American,Manhattan,Chocolate chip pancakes pieces,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",14.0,10017,American,Manhattan,Oreo pancakes pieces,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",14.0,10017,American,Manhattan,Fruit pancakes pieces,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",16.5,10017,American,Manhattan,Waffle tropical,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",18.25,10017,American,Manhattan,Lumberjack buttermilk pancakes pieces,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",18.25,10017,American,Manhattan,Lumberjack freshly dipped french toast,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",18.25,10017,American,Manhattan,Lumberjack golden malted waffle,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",20.75,10017,American,Manhattan,Lumberjack banana nut pancakes pieces,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",20.75,10017,American,Manhattan,Lumberjack chocolate chip pancakes pieces,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",20.75,10017,American,Manhattan,Lumberjack fruit pancakes pieces,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",23.25,10017,American,Manhattan,Lumberjack waffle tropical,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",4.0,10017,American,Manhattan,Real maple syrup,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",14.0,10017,American,Manhattan,Monte cristo,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",14.0,10017,American,Manhattan,Waffle sundae,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",16.75,10017,American,Manhattan,Lumberjack pb j pancakes pieces,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",19.75,10017,American,Manhattan,Lumberjack monte cristo,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",19.75,10017,American,Manhattan,Lumberjack waffle sundae,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",13.0,10017,American,Manhattan,French toast topped saute banana in caramel sauce,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",13.0,10017,American,Manhattan,Waffle topped with saute banana in caramel sauce,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",16.0,10017,American,Manhattan,Asian crispy chicken salad,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",13.0,10017,American,Manhattan,Greek salad,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",11.5,10017,American,Manhattan,Caesar salad,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",20.0,10017,American,Manhattan,Cobb salad,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",19.0,10017,American,Manhattan,Chicken milanese salad,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",15.0,10017,American,Manhattan,Chef s salad,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",11.5,10017,American,Manhattan,John s warm spinach salad,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",12.0,10017,American,Manhattan,Waldorf salad,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",11.0,10017,American,Manhattan,Chicken salad platter,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",11.0,10017,American,Manhattan,Tuna salad platter,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",13.75,10017,American,Manhattan,Sesame crusted tuna over mixed greens,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",13.5,10017,American,Manhattan,Pumpkin seed salad,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",9.5,10017,American,Manhattan,Beef burger,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",8.25,10017,American,Manhattan,Turkey burger,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",11.0,10017,American,Manhattan,Beyond burger plant based,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",6.0,10017,American,Manhattan,Grilled cheese sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",12.5,10017,American,Manhattan,Grilled patty melt burger,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",12.5,10017,American,Manhattan,Grilled tuna melt,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",14.0,10017,American,Manhattan,Grilled chicken salad melt,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",14.0,10017,American,Manhattan,Grilled pastrami reuben,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",14.0,10017,American,Manhattan,Grilled copenhagen sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",7.25,10017,American,Manhattan,Jalapeno popper sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",7.25,10017,American,Manhattan,Apple jack sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",7.25,10017,American,Manhattan,The elvis sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",16.0,10017,American,Manhattan,Turkey club,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",16.0,10017,American,Manhattan,Grilled chicken club,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",16.0,10017,American,Manhattan,Tuna salad club,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",16.0,10017,American,Manhattan,Chicken salad club,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",15.25,10017,American,Manhattan,Cheeseburger club,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",16.0,10017,American,Manhattan,Gyro wrap,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",16.0,10017,American,Manhattan,Cajun chicken wrap,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",16.0,10017,American,Manhattan,Greek wrap,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",16.0,10017,American,Manhattan,Caesar wrap,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",16.0,10017,American,Manhattan,Grilled chicken wrap,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",16.0,10017,American,Manhattan,California chicken wrap,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",15.0,10017,American,Manhattan,Fried chicken breaded chicken wings with fries,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",10.0,10017,American,Manhattan,Chicken salad sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",10.0,10017,American,Manhattan,Tuna salad sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",10.5,10017,American,Manhattan,Meatloaf sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",7.5,10017,American,Manhattan,Blt sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",11.0,10017,American,Manhattan,Hot pastrami sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",10.5,10017,American,Manhattan,Hot corned beef sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",10.5,10017,American,Manhattan,Chicken fingers,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",8.25,10017,American,Manhattan,Buffalo wings,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",13.0,10017,American,Manhattan,Philly cheese steak,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",10.5,10017,American,Manhattan,Ny cheese steak,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",11.0,10017,American,Manhattan,Grilled chicken sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",13.0,10017,American,Manhattan,Chicken parmesan sandwich on a roll,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",11.0,10017,American,Manhattan,Fresh carved turkey sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",11.0,10017,American,Manhattan,Fried fish sandwich,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",11.0,10017,American,Manhattan,Meatball parm on a hero,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",6.0,10017,American,Manhattan,Matzoh ball soup balls,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",17.5,10017,American,Manhattan,Spinach pie,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",15.0,10017,American,Manhattan,Meatball marinara over penne pasta,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",16.0,10017,American,Manhattan,Chicken panini,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",19.0,10017,American,Manhattan,Steak panini,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",15.0,10017,American,Manhattan,Fish chips,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",16.0,10017,American,Manhattan,Roasted chicken,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",19.0,10017,American,Manhattan,Grilled chicken platter,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",23.0,10017,American,Manhattan,Grilled salmon,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",19.0,10017,American,Manhattan,Meatloaf with brown gravy,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",24.0,10017,American,Manhattan,Skirt steak,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",13.0,10017,American,Manhattan,Chicken pot pie with greek salad,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",15.0,10017,American,Manhattan,Meatballs marinara over pasta,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",18.0,10017,American,Manhattan,Chicken picatta,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",13.0,10017,American,Manhattan,Macaroni and cheese entree,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",18.0,10017,American,Manhattan,Braised short ribs over mash potato,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",16.0,10017,American,Manhattan,Beef stroganoff,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",15.0,10017,American,Manhattan,Stuffed cabbage over mash potato,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",14.0,10017,American,Manhattan,Lasagna,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",17.0,10017,American,Manhattan,Stuffed peppers over mash potato,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",8.5,10017,American,Manhattan,Mozzarella sticks,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",7.0,10017,American,Manhattan,Beer battered onion rings,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",6.5,10017,American,Manhattan,French fries,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",7.0,10017,American,Manhattan,Sweet potato fries,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",6.5,10017,American,Manhattan,Mashed potatoes,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",9.5,10017,American,Manhattan,Disco fries,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",4.0,10017,American,Manhattan,Veggie of the day,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",8.0,10017,American,Manhattan,Warm brownie sundae,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",7.0,10017,American,Manhattan,Apple crisp pie,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",7.0,10017,American,Manhattan,Cheesecake,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",8.5,10017,American,Manhattan,Ice cream sundae,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",3.75,10017,American,Manhattan,Scoop of ice cream,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",6.0,10017,American,Manhattan,Carrot cake,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",5.0,10017,American,Manhattan,Assorted pie,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",4.0,10017,American,Manhattan,Rice pudding,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",6.0,10017,American,Manhattan,Red velvet,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",5.0,10017,American,Manhattan,German chocolate cake,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",5.0,10017,American,Manhattan,Lemon margaine pie,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",5.0,10017,American,Manhattan,Banana cream pie,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",4.5,10017,American,Manhattan,Southern pecan pie,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",4.5,10017,American,Manhattan,Freshly baked blueberry pie,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",4.5,10017,American,Manhattan,Freshly baked peach pie,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",5.0,10017,American,Manhattan,Coconut custard pie,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",6.0,10017,American,Manhattan,Layer all chocolate cake,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",4.75,10017,American,Manhattan,Cherry pie,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",6.5,10017,American,Manhattan,Side of homemade homefries,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",6.0,10017,American,Manhattan,Side of bacon,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",6.0,10017,American,Manhattan,Side of pork sausage,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",6.0,10017,American,Manhattan,Side of ham,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",6.0,10017,American,Manhattan,Side of turkey bacon,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",6.0,10017,American,Manhattan,Side of canadian bacon,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",6.0,10017,American,Manhattan,Side of chicken sausage,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",6.5,10017,American,Manhattan,Fruit salad,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",9.0,10017,American,Manhattan,Tutti fruity oatmeal,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",11.0,10017,American,Manhattan,Yorgurt parfait,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",7.5,10017,American,Manhattan,Avocado toast,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",3.0,10017,American,Manhattan,Small hot american coffee,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",3.5,10017,American,Manhattan,Espresso,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",4.0,10017,American,Manhattan,Macchiato,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",5.5,10017,American,Manhattan,Double espresso,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",3.5,10017,American,Manhattan,Assorted herbal tea,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",3.5,10017,American,Manhattan,Hot chocolate,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",3.5,10017,American,Manhattan,Large hot american coffee,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",5.5,10017,American,Manhattan,Green matcha latte,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",6.5,10017,American,Manhattan,Green matcha iced latte,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",5.0,10017,American,Manhattan,Iced tea freshly brewed,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",5.0,10017,American,Manhattan,Monster energy drink green,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",3.5,10017,American,Manhattan,Powerade red only,40.75102757214,-73.97133908698,
John's coffee shop,"823 2nd Ave, New York, NY, 10017",4.0,10017,American,Manhattan,Vanilla coke,40.75102757214,-73.97133908698,
